customer_id,first_name,last_name,email,phone,address,city,state_or_region,postal_code,country,country_id,crm_id,erp_id,loyalty_status,preferred_language,account_manager,last_purchase_date,total_spent
CUST0250,Ben,Wagner,ben.wagner@hotmail.com,+49 6911454105,7033 Sandra curve,Frankfurt,Hesse,24757,Germany,DE,SF-7924,SAP-3388,Platinum,French,Lynne Murphy,2023-12-06,3011.2
CUST0251,Emma,Thompson,emma.thompson@gmail.com,+1 382883468,8263 Davies inlet,Quebec City,QC,K8R 7H9,Canada,CA,SF-3882,SAP-8516,Silver,Swedish,Mrs Andrea Smith,2023-10-25,5582.98
CUST0252,Emma,Weber,emma.weber@hotmail.com,+49 36483765,9950 Rosemary cliffs,Hamburg,Hamburg,84018,Germany,DE,SF-3722,SAP-2765,Bronze,English,Phillip Ward,2023-12-11,7076.22
CUST0253,Robert,Williams,robert.williams@hotmail.com,00447123,8628 Brian mountains,Chicago,IL,80973,United States,US,SF-5131,SAP-3387,Silver,Norwegian,Gareth Hanson,2025-06-11,2768.87
CUST0254,Lucas,Bernard,lucas@@gmail.com,+33 6548288453,5973 Jemma stream,Nice,Provence-Alpes-Côte d'Azur,19391,France,FR,SF-3391,SAP-7096,Bronze,Icelandic,Dr Christian Turner,2024-08-15,3132.76
CUST0255,Louis,Petit,louis.petit@yahoo.com,+33 5254581847,5503 Taylor spur,Paris,Île-de-France,53985,France,FR,SF-2926,SAP-8428,Gold,Italian,Hannah Richardson,2025-03-20,7261.51
CUST0256,Mila,Visser,mila.visser@hotmail.com,+31 418285137,7476 Hilary wall,The Hague,South Holland,1255TE,Netherlands,NL,SF-7990,SAP-3259,Platinum,Spanish,Elizabeth Carpenter,2024-12-13,17763.46
CUST0257,James,Williams,james.williams@outlook.com,+1 25279749,9441 Hill stream,Seattle,WA,50369,United States,US,SF-8964,SAP-3697,Platinum,Italian,David Davey,2024-06-10,9432.51
CUST0258,Alma,Hansen,alma.hansen@hotmail.com,+45 34832609,9603 Davies plains,Odense,Southern Denmark,5872,Denmark,DK,SF-3775,SAP-7556,Silver,English,Brenda Lamb,2024-04-18,852.47
CUST0259,Harry,Smith,harrysmith@,+44 647318422,8541 Kelly key,Manchester,Greater Manchester,M31 6ZA,United Kingdom,UK,SF-6618,SAP-4294,Gold,Spanish,Timothy Rice,2025-01-26,6633.37
CUST0260,Sara,Solberg,sara.gmail.com,+47 551588014,4485 Katie rapid,Oslo,Oslo,1715,Norway,NO,SF-5917,SAP-1890,Platinum,Norwegian,Mr Adrian Cox,2024-08-30,2697.98
CUST0261,Mary,Jones,mary.jones@hotmail.com,+1 711264142,1855 Henry forge,Miami,FL,24507,United States,US,SF-4776,SAP-7591,Platinum,Finnish,Mr Brian Heath,2024-06-03,17488.98
CUST0262,Sem,Bakker,sem.bakker@hotmail.com,+31 253415498,3308 Beverley island,Eindhoven,North Brabant,9348NF,Netherlands,NL,SF-6267,SAP-7720,Silver,Italian,Abbie Clements-Summers,2024-04-24,14119.46
CUST0263,Mary,Garcia,mary.garcia@outlook.com,+1 499504557,6405 Hawkins shore,Denver,CO,38160,United States,US,SF-6405,SAP-6778,Gold,Icelandic,Natalie Ali,2024-05-23,12543.4
CUST0264,George,Davies,george.davies@hotmail.com,+44 856884189,2054 Nicole ramp,Manchester,Greater Manchester,DD6V 0QR,United Kingdom,UK,SF-9462,SAP-7438,Silver,Swedish,Dr Damien Sanderson,2024-02-15,18447.64
CUST0265,Michael,Garcia,michael.garcia@gmail.com,+1 2680306614,9711 Patel throughway,Miami,FL,29369,United States,US,SF-5236,SAP-4421,Gold,English,Jenna Smith,2024-04-15,16716.25
CUST0266,Hugo,Pérez,hugo.pérez@gmail.com,+34 384026962,398 Alexandra pike,Barcelona,Catalonia,80817,Spain,ES,SF-4125,SAP-3917,Bronze,French,Dr Matthew Moore,2024-09-10,3186.94
CUST0267,Mary,Jones,mary.jones@hotmail.com,+1 471651171,2980 Charlotte gardens,San Francisco,CA,56645,United States,US,SF-4339,SAP-6692,Bronze,French,Timothy Sheppard-Hooper,2024-10-06,5554.0
CUST0268,James,Garcia,james.garcia@gmail.com,+1 83742088,8454 Green stream,New York,NY,86369,United States,US,SF-9052,SAP-3890,Silver,Swedish,Ms Margaret Phillips,2025-03-29,5933.98
CUST0269,Chiara,Russo,chiara.russo@gmail.com,++44 123456,4255 Liam field,Turin,Piedmont,24089,Italy,IT,SF-1365,SAP-4357,Silver,Italian,Mr Shane Kelly,2025-09-26,18477.59
CUST0270,Alessia,Esposito,alessia.esposito@yahoo.com,+39 948007682,3232 Stokes bridge,Turin,Piedmont,40077,Italy,IT,SF-9636,SAP-3187,Platinum,Italian,Neil Hunt,2024-01-22,1174.6
CUST0271,Louis,Thomas,louis.thomas@hotmail.com,+33 4465727963,2663 Austin square,Lyon,Auvergne-Rhône-Alpes,53661,France,FR,SF-2050,SAP-4297,Platinum,English,Lindsey Martin-Austin,2024-12-24,14251.56
CUST0272,Mary,Johnson,mary.johnson@yahoo.com,+1 533342625,6549 Russell light,Boston,MA,33080,United States,US,SF-1386,SAP-1357,Platinum,Norwegian,Brenda Brooks,2024-06-18,411.78
CUST0273,Lucas,García,lucas.garcía@outlook.com,+34 22938025,4455 Evans parks,Barcelona,Catalonia,13069,Spain,ES,SF-6082,SAP-3585,Gold,Spanish,Carol Roberts,2025-05-06,19069.07
CUST0274,Sophie,Jansen,sophie.jansen@outlook.com,+31 753075516,8868 Carter island,Utrecht,Utrecht,3767IS,Netherlands,NL,SF-1019,SAP-3644,Bronze,Icelandic,Jeffrey Webster,2023-11-27,6103.18
CUST0275,Daniel,Byrne,daniel.byrne@gmail.com,+353 62718714,1270 Jacob brook,Waterford,County Waterford,NR9 4FH,Ireland,IE,SF-1057,SAP-4277,Gold,Italian,Pauline Palmer,2025-07-31,5971.2
CUST0276,Daniel,O'Sullivan,daniel.o'sullivan@hotmail.com,+353 173336421,8875 Dawn plaza,Waterford,County Waterford,SL5M 7TG,Ireland,IE,SF-7669,SAP-7745,Bronze,Icelandic,Miss Chloe Davidson,2024-12-20,16745.77
CUST0277,Linda,Johnson,linda.johnson@outlook.com,+1 235171369,591 Gallagher plains,Seattle,WA,65770,United States,US,SF-8575,SAP-8404,Bronze,English,Mr Marcus Hancock,2025-08-10,12182.66
CUST0278,Grace,O'Brien,grace.o'brien@hotmail.com,+353 463418607,4137 Aimee causeway,Waterford,County Waterford,S2 1FA,Ireland,IE,SF-2093,SAP-3010,Gold,Finnish,Howard Murphy,2023-12-08,16262.84
CUST0279,Jennifer,Smith,jennifer.smith@gmail.com,+1 1520429634,1322 Slater brook,San Francisco,CA,34568,United States,US,SF-8507,SAP-2797,Bronze,Swedish,Vincent Fisher,2023-11-01,19827.21
CUST0280,Olivia,Jones,olivia.jones@hotmail.com,+44 7910493596,1792 Melanie stravenue,Manchester,Greater Manchester,NN4 8SG,United Kingdom,UK,SF-1690,SAP-2917,Gold,Finnish,Anthony Barry,2024-04-27,19678.93
CUST0281,Mary,Smith,mary..smith@outlook.com,+1 779435586,3646 Jasmine pine,Denver,CO,21648,United States,US,SF-7972,SAP-3397,Gold,Swedish,Edward Phillips-Frost,2024-08-07,17093.87
CUST0282,Sophia,Brown,sophia.brown@gmail.com,+44 14750503,2026 Watson road,Glasgow,Glasgow City,WV7V 9DJ,United Kingdom,UK,SF-5027,SAP-2803,Platinum,Norwegian,Ms Leanne Richardson,2025-08-11,644.09
CUST0283,Martina,Torres,martina.torres@hotmail.com,+34 4818153843,4843 Hilary walks,Bilbao,Basque Country,30915,Spain,ES,SF-7989,SAP-5953,Silver,Danish,Mr Jordan Stevenson,2024-08-10,17808.09
CUST0284,Robert,Johnson,robert.johnson@yahoo.com,+1 57424642,84 George branch,San Francisco,CA,32246,United States,US,SF-3188,SAP-4101,Gold,Spanish,Ms Patricia Knight,2024-09-24,13453.86
CUST0285,Daniel,Romero,daniel.romero@yahoo.com,+34 92290936,8675 Armstrong walks,Bilbao,Basque Country,48927,Spain,ES,SF-3463,SAP-3549,Silver,Norwegian,Arthur Bell,2024-04-18,12448.29
CUST0286,Ola,Olsen,ola.olsen@hotmail.com,+47 6774371148,6238 Hazel port,Bergen,Vestland,1049,Norway,NO,SF-4203,SAP-6067,Platinum,Spanish,Abigail Parker,2023-12-19,4885.6
CUST0287,James,Garcia,james.garcia@gmail.com,12345,8144 Sutton port,Chicago,IL,32834,United States,US,SF-5635,SAP-5134,Silver,English,Mr Craig Murray,2024-06-23,8822.14
CUST0288,Olivia,Taylor,olivia.taylor@hotmail.com,+44 295894878,6014 Gavin radial,Birmingham,West Midlands,S14 9JY,United Kingdom,UK,SF-2964,SAP-3047,Platinum,Spanish,Dr Annette Wheeler,2024-07-06,9870.08
CUST0289,Ben,Becker,ben.becker@gmail.com,+49 57186828,9780 Davey dam,Berlin,Berlin,91427,Germany,DE,SF-3780,SAP-6257,Bronze,Icelandic,Mr Tony Morris,2024-07-17,2412.29
CUST0290,Sem,de Vries,sem..de vries@outlook.com,+31 59707786,9278 Nigel mews,Utrecht,Utrecht,8769NK,Netherlands,NL,SF-7223,SAP-4886,Platinum,Icelandic,Ian Cook,2025-06-11,13462.79
CUST0291,Patricia,Jones,patricia@@gmail.com,+1 2475271482,6335 Morgan islands,Miami,FL,27445,United States,US,SF-6850,SAP-9147,Bronze,Norwegian,Elliott Robertson,2024-10-06,4590.83
CUST0292,Mateo,García,mateo.garcía@outlook.com,+34 889567035,5054 Wilson plaza,Barcelona,Catalonia,62257,Spain,ES,SF-1015,SAP-9984,Platinum,English,Alexandra Skinner,2025-01-20,10226.67
CUST0293,Mateo,Pérez,mateo.pérez@gmail.com,+34 989446369,267 Cunningham river,Malaga,Andalusia,23733,Spain,ES,SF-5055,SAP-4798,Gold,Icelandic,Harry Edwards-Reeves,2024-02-19,991.26
CUST0294,Hugo,Martínez,hugo.martínez@gmail.com,+34 6280468707,4815 Ellis roads,Seville,Andalusia,88780,Spain,ES,SF-7351,SAP-6493,Silver,Icelandic,Gordon Saunders,2024-01-13,17588.07
CUST0295,Lucas,Robert,lucas robert@yahoo.com,+33 765596254,9048 Christopher inlet,Nice,Provence-Alpes-Côte d'Azur,82722,France,FR,SF-3562,SAP-5762,Silver,Finnish,Paula Carter,2024-01-10,5733.78
CUST0296,Ingrid,Hansen,ingrid.gmail.com,+1-,4329 Nicholas ferry,Bergen,Vestland,3527,Norway,NO,SF-6709,SAP-6896,Bronze,German,Rosemary Randall,2024-11-24,8383.69
CUST0297,Lucía,Romero,lucía.romero@gmail.com,+34 722821753,125 Webb corners,Bilbao,Basque Country,68176,Spain,ES,SF-6040,SAP-4743,Gold,Spanish,Julia Green,2025-01-29,8049.12
CUST0298,Jennifer,Davis,jennifer.davis@gmail.com,+1 8743737830,5038 Taylor bridge,New York,NY,90036,United States,US,SF-2257,SAP-2195,Gold,Finnish,Russell Cooper-Cunningham,2025-09-21,13142.19
CUST0299,Hugo,Pérez,hugo.pérez@gmail.com,+34 384026962,398 Alexandra pike,Barcelona,Catalonia,80817,Spain,ES,SF-6815,SAP-2258,Silver,French,Glenn Palmer,2024-02-07,1424.69
CUST0300,Robert,Garcia,robert.garcia@yahoo.com,+1 78035998,1108 Hodgson park,New York,NY,29359,United States,US,SF-6133,SAP-1468,Silver,Icelandic,Ryan Thompson,2024-05-24,2990.55
CUST0301,Giulia,Bianchi,giulia.bianchi@yahoo.com,+39 87379053,2587 Hodgson tunnel,Turin,Piedmont,61382,Italy,IT,SF-6189,SAP-8360,Bronze,Italian,Jeremy Smith,2024-05-01,18316.31
CUST0302,Charlotte,Thompson,charlotte.thompson@gmail.com,+1 5677457234,4063 Wright flat,Montreal,QC,V4E 4E7,Canada,CA,SF-5929,SAP-7847,Bronze,German,Michelle Kirk,2023-10-28,2993.27
CUST0303,Emma,Nielsen,emma.nielsen@hotmail.com,+45 506464636,2618 Ross river,Copenhagen,Capital Region,1949,Denmark,DK,SF-9007,SAP-7774,Gold,English,Maria Williams,2024-09-21,10351.12
CUST0304,Ingrid,Larsen,ingrid.larsen@yahoo.com,,9674 Clifford islands,Oslo,Oslo,6568,Norway,NO,SF-6332,SAP-3322,Silver,German,Rita Thorpe-McLean,2024-08-27,13497.75
CUST0305,Harry,Wilson,harry.wilson@gmail.com,+44 581748198,6398 Harris square,Leeds,West Yorkshire,LU9H 6LR,United Kingdom,UK,SF-8239,SAP-3112,Platinum,Danish,Amy Begum,2024-03-26,12321.65
CUST0306,Daan,de Jong,daan.de jong@hotmail.com,+31 1571922233,1328 Jill trafficway,The Hague,South Holland,3964UE,Netherlands,NL,SF-7146,SAP-2585,Gold,Swedish,Laura Watson,2024-10-15,712.4
CUST0307,Sem,Smeets,sem.smeets@outlook.com,+31 545363497,644 Jennifer union,Utrecht,Utrecht,1875DA,Netherlands,NL,SF-7063,SAP-1874,Gold,German,Denis Rees-Baker,2025-07-01,17756.91
CUST0308,Daniel,Smith,daniel.smith@gmail.com,+353 6759094376,7691 Davies dam,Waterford,County Waterford,GU3M 6RD,Ireland,IE,SF-9009,SAP-8060,Silver,Norwegian,Abbie Jones,2024-08-29,1176.64
CUST0309,Hugo,Martínez,hugo.martínez@yahoo.com,+34 3200841229,3692 Dunn turnpike,Valencia,Valencian Community,89029,Spain,ES,SF-6335,SAP-8885,Gold,Danish,Diana Bowen,2024-12-13,5542.97
CUST0310,Sofia,Gallo,sofia.gallo@gmail.com,+39 415237494,5585 Raymond trafficway,Turin,Piedmont,41474,Italy,IT,SF-1084,SAP-1609,Bronze,French,Hugh King,2024-02-29,1880.89
CUST0311,Francesco,Gallo,francesco.gallo@yahoo.com,+39 286421170,5215 Lynne rue,Turin,Piedmont,62085,Italy,IT,SF-2696,SAP-8569,Silver,Finnish,Dr Roger Morgan,2024-09-21,12871.96
CUST0312,Emma,Anderson,emma.anderson@gmail.com,+1 94847059,6867 Mark courts,Quebec City,QC,J2P 7P0,Canada,CA,SF-8447,SAP-3542,Platinum,French,Jamie Dennis-Joyce,2025-01-15,11399.61
CUST0313,Robert,Johnson,robert.johnson@gmail.com,+1 676874459,560 Katie landing,New York,NY,22532,United States,US,SF-1243,SAP-3510,Silver,Danish,Kate Clements,2025-01-22,5348.03
CUST0314,Oliver,Wilson,oliver.wilson@outlook.com,+44 60059571,9114 Leigh burg,Glasgow,Glasgow City,CF46 1FQ,United Kingdom,UK,SF-9594,SAP-8835,Silver,Spanish,Ronald Murphy-Martin,2024-11-01,550.07
CUST0315,William,Wilson,william.wilson@hotmail.com,+1 3076200411,4916 Jones mill,Halifax,NS,A6X 6B2,Canada,CA,SF-8914,SAP-5847,Silver,Icelandic,Dr Katherine Rice,2023-11-26,16881.91
CUST0316,Daniel,O'Sullivan,daniel.o'sullivan@yahoo.com,+353 12685803,9750 Daniel vista,Cork,County Cork,RM1 3WG,Ireland,IE,SF-3079,SAP-6959,Gold,English,Tracy Butcher,2024-09-18,9687.95
CUST0317,Lucas,Bernard,lucas.bernard@yahoo.com,+33 5115323958,7476 Barnes lodge,Nice,Provence-Alpes-Côte d'Azur,31031,France,FR,SF-9024,SAP-3420,Gold,Swedish,Mr Colin Hart,2024-09-22,11413.27
CUST0318,Anna,Olsson,anna.olsson@gmail.com,+46 463623647,1048 Day ridges,Gothenburg,Västra Götaland,296 27,Sweden,SE,SF-2590,SAP-6041,Platinum,German,Eric Wright,2024-08-20,7793.67
CUST0319,John,Garcia,john.garcia@yahoo.com,+1 9945315791,8364 Geraldine forest,New York,NY,46327,United States,US,SF-6616,SAP-4365,Silver,Icelandic,Bradley Mitchell,2025-07-12,10287.91
CUST0320,Daniel,O'Brien,daniel.o'brien@yahoo.com,abcd1234,9160 Melissa cove,Cork,County Cork,G5F 7EL,Ireland,IE,SF-7339,SAP-6124,Platinum,Finnish,Dr Arthur Morgan,2024-06-22,11995.21
CUST0321,Sofia,Rossi,sofia.rossi@gmail.com,+39 1453282770,1016 Talbot radial,Bologna,Emilia-Romagna,31307,Italy,IT,SF-3450,SAP-3695,Gold,Norwegian,Clive Parsons,2024-10-12,5372.72
CUST0322,Mia,Wagner,mia.wagner@outlook.com,+49 96771194,5203 Ellie squares,Cologne,North Rhine-Westphalia,63623,Germany,DE,SF-4857,SAP-3634,Bronze,German,Dr Mohammad Wright,2025-03-28,1407.84
CUST0323,Zoé,Martin,zoé.martin@yahoo.com,+33 56603253,3978 Terry crest,Paris,Île-de-France,47073,France,FR,SF-6391,SAP-2810,Gold,Finnish,Carl Hardy,2024-08-07,7866.3
CUST0324,James,Miller,james.miller@yahoo.com,+1 4001587324,4573 Denise loaf,Boston,MA,39519,United States,US,SF-8830,SAP-6963,Bronze,Danish,Hilary Khan,2024-08-16,3303.48
CUST0325,Mila,Jansen,mila.jansen@gmail.com,+31 2618231974,1839 Skinner roads,Utrecht,Utrecht,7760AF,Netherlands,NL,SF-9292,SAP-9794,Platinum,Danish,Rita Bell,2025-10-14,5972.03
CUST0326,Daan,Visser,daan.visser@outlook.com,+31 57021466,3786 Taylor mission,Amsterdam,North Holland,1649RY,Netherlands,NL,SF-5658,SAP-7087,Platinum,Finnish,Dawn Davidson,2024-06-23,4131.75
CUST0327,Chiara,Romano,chiara.romano@yahoo.com,+39 182774455,2144 Bibi way,Bologna,Emilia-Romagna,25254,Italy,IT,SF-4722,SAP-2043,Platinum,Finnish,Rebecca Jones,2024-03-22,18645.83
CUST0328,Linda,Jones,linda.jones@outlook.com,+1 58749735,3682 Robson parkways,Seattle,WA,66629,United States,US,SF-7811,SAP-4673,Platinum,German,Dr Dennis Richardson,2024-09-09,18529.75
CUST0329,Benjamin,Martin,benjamin.martin@gmail.com,+1 925217904,3925 Jones corner,Toronto,ON,E3K 3Y8,Canada,CA,SF-3255,SAP-8540,Gold,German,Lauren Coles-Quinn,2023-11-17,7746.36
CUST0330,James,Smith,james.smith@outlook.com,+1 509821924,1734 Wilson heights,Seattle,WA,63754,United States,US,SF-7527,SAP-9070,Silver,Italian,Bernard Armstrong,2025-06-14,5904.53
CUST0331,Chiara,Ferrari,chiara.ferrari@gmail.com,+39 58518627,1099 Parry creek,Bologna,Emilia-Romagna,93133,Italy,IT,SF-7845,SAP-6105,Platinum,Finnish,Amy Phillips-Freeman,2024-08-02,235.49
CUST0332,Léa,Martin,léa.martin@yahoo.com,+33 73353539,1827 Chloe plains,Nice,Provence-Alpes-Côte d'Azur,52012,France,FR,SF-9828,SAP-8824,Platinum,Norwegian,Phillip Warner,2025-07-28,13168.25
CUST0333,Luca,Esposito,luca.esposito@yahoo.com,++44 123456,4894 Joel well,Milan,Lombardy,33675,Italy,IT,SF-4825,SAP-3236,Bronze,Swedish,Eric Smith,2025-08-22,15037.4
CUST0334,Noah,Pedersen,noah.pedersen@hotmail.com,+47 19790428,5653 Jennifer way,Trondheim,Trøndelag,8510,Norway,NO,SF-1888,SAP-3800,Silver,English,Terence Kelly,2025-05-17,5828.93
CUST0335,Zoé,Petit,zoé.petit@hotmail.com,+33 50119162,3732 Taylor ridge,Toulouse,Occitanie,42630,France,FR,SF-3890,SAP-4439,Platinum,Spanish,Dr Jake Richards,2025-06-23,17784.54
CUST0336,Giorgio,Russo,giorgio.russo@hotmail.com,+39 1044233963,4561 Russell valley,Bologna,Emilia-Romagna,63069,Italy,IT,SF-9032,SAP-9046,Gold,French,Glen Dodd,2024-05-28,5891.1
CUST0337,Liam,Anderson,liam.anderson@yahoo.com,+1 96768575,8862 Brandon squares,Calgary,AB,H0N 2P4,Canada,CA,SF-5976,SAP-5715,Gold,German,Jacob Allen-Watson,2024-11-25,2568.77
CUST0338,Patricia,Miller,patricia.miller@gmail.com,+1 105668741,3896 Barry terrace,Austin,TX,26152,United States,US,SF-7190,SAP-9386,Gold,English,Dr Robert Chambers,2025-08-26,12082.62
CUST0339,Luca,Bianchi,luca.bianchi@hotmail.com,+39 6011226403,5719 Rita way,Florence,Tuscany,51644,Italy,IT,SF-4495,SAP-8075,Bronze,Norwegian,Harry Lane,2024-06-29,8799.53
CUST0340,John,Miller,john.miller@outlook.com,+1 35324377,3641 Sian lock,Chicago,IL,62759,United States,US,SF-8039,SAP-1470,Gold,French,Rachel Mellor,2024-05-18,661.31
CUST0341,Charlotte,Murphy,charlotte.murphy@hotmail.com,++44 123456,121 Patel club,Montreal,QC,V9S 6A5,Canada,CA,SF-7370,SAP-9889,Platinum,Swedish,Mr Reece Lewis,2024-05-26,14520.99
CUST0342,Ola,Andersen,ola.andersen@outlook.com,+47 74772379,8662 Murphy oval,Bergen,Vestland,8789,Norway,NO,SF-8134,SAP-7394,Gold,Swedish,Leah Metcalfe,2025-06-15,10361.91
CUST0343,Leon,Becker,leon.becker@hotmail.com,+49 655746395,4378 Clare roads,Munich,Bavaria,21718,Germany,DE,SF-4663,SAP-6033,Platinum,Finnish,Dr Ryan Coles,2024-08-26,3417.02
CUST0344,Sofia,Ferrari,sofia.ferrari@yahoo.com,+39 70567590,1272 Anne views,Rome,Lazio,86021,Italy,IT,SF-6918,SAP-2228,Gold,Icelandic,Louis Phillips,2025-07-27,11851.54
CUST0345,Olivia,Wilson,olivia.wilson@yahoo.com,+1 5484961360,1907 Haynes ports,Montreal,QC,C7G 0L6,Canada,CA,SF-3285,SAP-2711,Platinum,French,Lawrence Davis,2025-06-26,8731.24
CUST0346,Chiara,Ferrari,chiara.ferrari@outlook.com,+39 46041276,3804 Lawrence track,Rome,Lazio,89463,Italy,IT,SF-5273,SAP-7819,Silver,French,Daniel Spencer,2025-06-22,10715.86
CUST0347,Noah,Wilson,noah.wilson@yahoo.com,+1 1646398540,2961 Brown walks,Ottawa,ON,Y4B 4H2,Canada,CA,SF-8897,SAP-1554,Bronze,Finnish,Gerald Murphy,2024-09-19,6409.94
CUST0348,Valeria,Torres,valeria.torres@yahoo.com,+34 2989951667,8560 Charlene curve,Malaga,Andalusia,73723,Spain,ES,SF-1396,SAP-1181,Silver,Spanish,Dr Jason Cameron,2025-09-02,18889.96
CUST0349,Isla,Evans,isla.evans@yahoo.com,+44 24498384,3140 Green lake,Bristol,Bristol,BT5 0RN,United Kingdom,UK,SF-5434,SAP-8784,Platinum,Danish,Ms Shirley Lynch,2025-04-21,1496.75
CUST0350,Hannah,Meyer,hannah.meyer@outlook.com,+49 7051838207,7589 David forest,Munich,Bavaria,17830,Germany,DE,SF-6356,SAP-1727,Platinum,English,Lisa Daniels,2024-04-15,9951.43
CUST0351,Matti,Virtanen,matti.virtanen@yahoo.com,+358 9994301906,9921 Bailey square,Helsinki,Uusimaa,4469,Finland,FI,SF-7734,SAP-5395,Silver,Italian,Elizabeth Scott,2024-09-15,9666.64
CUST0352,Gabriel,Martin,gabriel.martin@yahoo.com,+33 94092173,7955 Lesley cliffs,Lyon,Auvergne-Rhône-Alpes,25711,France,FR,SF-6723,SAP-8349,Gold,Icelandic,Alex Archer,2025-07-10,13723.91
CUST0353,Amelia,Wilson,amelia.wilson@outlook.com,+1 59570847,5133 Timothy island,Halifax,NS,R2V 9A1,Canada,CA,SF-6030,SAP-7046,Platinum,Spanish,Leanne Khan,2025-06-14,749.38
CUST0354,Giorgio,Bianchi,giorgio.bianchi@hotmail.com,+39 31993223,5576 Jemma springs,Florence,Tuscany,40084,Italy,IT,SF-1352,SAP-2104,Platinum,Italian,Joshua Hill,2023-10-29,15446.51
CUST0355,Patricia,Brown,patricia.brown@yahoo.com,+1 67641447,6180 Chloe keys,Boston,MA,99191,United States,US,SF-9198,SAP-6552,Bronze,Danish,Ms Aimee Morris,2025-10-06,9095.18
CUST0356,William,Murphy,william.murphy@hotmail.com,+1 859459248,4337 Richards mills,Montreal,QC,Y6T 1X1,Canada,CA,SF-3286,SAP-9182,Silver,Italian,Ms Tracey Wheeler,2024-02-08,3264.5
CUST0357,Sophia,Jones,sophia.jones@outlook.com,+44 77270718,1947 Joan stream,Birmingham,West Midlands,HS65 3LD,United Kingdom,UK,SF-9756,SAP-6721,Platinum,Spanish,Martyn Foster,2025-05-05,15892.67
CUST0358,Ola,Andersen,ola.andersen@yahoo.com,+47 9896522403,7208 Marsh spurs,Bergen,Vestland,2623,Norway,NO,SF-8325,SAP-1549,Platinum,Norwegian,Hugh Hawkins,2024-03-30,19583.63
CUST0359,William,Anderson,william.anderson@yahoo.com,+1 5459677610,4173 Deborah hill,Quebec City,QC,M9G 1A3,Canada,CA,SF-3349,SAP-3718,Silver,Italian,Mr Trevor Hughes,2024-01-18,15245.43
CUST0360,Anna,Sigurðsson,anna.sigurðsson@yahoo.com,+354 7104011980,2387 Dawn route,Akureyri,Northeastern Region,279,Iceland,IS,SF-5787,SAP-6991,Silver,French,Deborah Hill-Stewart,2024-07-29,16804.08
CUST0361,Sem,Jansen,sem.jansen@gmail.com,+31 94251583,1875 Clarke wall,Rotterdam,South Holland,6705DM,Netherlands,NL,SF-3624,SAP-1202,Gold,German,Dr Shannon Kaur,2024-03-05,1649.77
CUST0362,Jack,Williams,jack.williams@gmail.com,+44 4986833007,5992 Watson trail,London,Greater London,B9 0LH,United Kingdom,UK,SF-8389,SAP-6450,Platinum,Icelandic,Robert Wells,2024-08-27,16281.27
CUST0363,Chiara,Esposito,chiara.esposito@outlook.com,+39 19351523,4044 Johnson parkway,Naples,Campania,42011,Italy,IT,SF-7425,SAP-8359,Gold,Danish,Dr Phillip Harrison,2023-12-26,9695.84
CUST0364,Sophia,Wilson,sophia.wilson@outlook.com,+44 9777307308,8044 Ricky corner,Birmingham,West Midlands,BT8 2XP,United Kingdom,UK,SF-8129,SAP-6351,Bronze,Danish,Francesca Thomson,2025-08-01,8369.59
CUST0365,Emma,Fischer,emma.fischer@yahoo.com,+49 8800304755,1882 Dylan square,Hamburg,Hamburg,73351,Germany,DE,SF-3896,SAP-9819,Gold,Swedish,Alice Tomlinson,2023-12-28,5744.69
CUST0366,Francesco,Costa,francesco.costa@outlook.com,,4561 Clark ridge,Milan,Lombardy,40998,Italy,IT,SF-5288,SAP-3808,Bronze,German,Jacqueline Gordon-Cox,2025-05-20,9028.91
CUST0367,Mateo,González,mateo.gonzález@hotmail.com,+34 45875733,3173 Trevor bridge,Malaga,Andalusia,28946,Spain,ES,SF-2892,SAP-9919,Gold,Spanish,Ms Diana Brown,2024-11-11,19104.05
CUST0368,Olivia,Murphy,olivia.murphy@gmail.com,+1 40028850,3679 Norris tunnel,Calgary,AB,N0A 3Y6,Canada,CA,SF-8335,SAP-8066,Gold,Italian,Miss Jennifer Patel,2025-05-27,13240.1
CUST0369,Harry,Taylor,harry.taylor@hotmail.com,+44 10685997,7159 Hope crest,Birmingham,West Midlands,N6 8DL,United Kingdom,UK,SF-9167,SAP-2886,Platinum,French,Mrs Rachael Murphy,2024-07-28,14951.18
CUST0370,James,Brown,james.brown@yahoo.com,+1 89114480,7425 Dawn walks,Miami,FL,28650,United States,US,SF-8111,SAP-7994,Silver,German,Jennifer Owen-Smith,2024-01-10,5588.61
CUST0371,George,Davies,george.davies@gmail.com,+44 6464335522,3687 Julian streets,Birmingham,West Midlands,B0W 3BU,United Kingdom,UK,SF-5743,SAP-4575,Silver,German,Lorraine Wall,2024-03-10,7202.13
CUST0372,Lars,Olsson,lars.olsson@hotmail.com,+46 754097397,2320 Andrea unions,Uppsala,Uppsala County,400 86,Sweden,SE,SF-6218,SAP-8547,Bronze,Finnish,Dr Jade Storey,2024-09-10,10294.46
CUST0373,Emma,Anderson,emma.anderson@gmail.com,,5212 Dixon club,Quebec City,QC,P1J 5L7,Canada,CA,SF-6224,SAP-3671,Gold,Spanish,Joanna Baldwin-Davies,2023-12-02,14853.34
CUST0374,Julia,de Vries,julia.gmail.com,+31 100888622,1914 Francis unions,Utrecht,Utrecht,6173HW,Netherlands,NL,SF-5358,SAP-6584,Platinum,Finnish,Gemma Watson,2023-12-15,4744.08
